reaction_label_id,event_state_id,event_id,asset_id,state_time,origin_trading_day,target_trading_day,return_pct,event_type,event_subtype_filled,event_scope,source_signature,sector_filled,event_age_seconds_filled,time_to_scheduled_seconds_filled,evidence_count,distinct_cluster_count,distinct_source_count,point_in_time_evidence_fraction,semantic_observed_fact_count,semantic_official_statement_count,semantic_reported_fact_count,semantic_opinion_count,semantic_forecast_count,semantic_rumor_count,semantic_speculation_count,semantic_correction_count,semantic_retraction_count,semantic_mixed_count,semantic_unknown_count,seconds_since_first_evidence,has_known_occurrence_time,has_scheduled_time,asset_return_1d_pct,asset_return_3d_pct,asset_return_5d_pct,asset_return_10d_pct,asset_return_20d_pct,asset_vol_5d_pct,asset_vol_20d_pct,asset_range_1d_pct,asset_distance_high_20d_pct,asset_distance_low_20d_pct,asset_volume_ratio_20d,cross_section_peer_count,cross_section_median_return_1d_pct,cross_section_median_return_5d_pct,cross_section_median_return_20d_pct,cross_section_breadth_positive_1d,cross_section_breadth_positive_5d,cross_section_dispersion_1d_pct,cross_section_median_vol_20d_pct,asset_minus_cross_section_1d_pct,asset_minus_cross_section_5d_pct,asset_minus_cross_section_20d_pct,sector_peer_count,sector_context_fallback,sector_median_return_1d_pct,sector_median_return_5d_pct,sector_median_return_20d_pct,sector_median_vol_20d_pct,asset_minus_sector_1d_pct,asset_minus_sector_5d_pct,asset_minus_sector_20d_pct,event_anchor_day,pred_zero,pred_market,pred_event_only,pred_market_plus_event,pred_capacity_control,pred_contextual_event,fold_id
erl_be7784626c76a04d16e63a6e5770eb0e6a95cf8d24eb4d4a812342564defca1a,est_41d902667bedb8bc15d271ed98067d5969f2891f1fc74dc4ad6f25b5e0f13c6e,evt_4073e7f4433ea4125239b662416236fe2464df00c8fbf5858790c2bed9a7f066,315,2021-04-27T20:04:57+00:00,2021-04-27,2021-04-30,-3.7370723744334478,financial_results_disclosure,8-K:item:2.02,company,sec_edgar,Information Technology,0.0,0.0,6.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605862922336776,1.866464806293422,1.436533460385525,1.3462846213784907,11.362861377044053,0.9531671676102277,1.1964714758416573,1.1718927014213152,-0.4635439072100511,13.357851277321053,1.1959820291497048,9.0,0.4582906831794631,0.9616097764463039,-0.9365946714563145,0.6666666666666666,0.5555555555555556,1.171440232064395,1.114299514178576,-0.2977043909457855,0.47492368393922124,12.299456048500367,1.0,0.0,-0.2449538509980198,0.9616097764463039,10.709284179392276,1.3509970646534246,0.4055401432316974,0.47492368393922124,0.6535771976517779,2021-04-27,0.0,0.23572484359473558,-0.10168535209569292,-0.012795457040129826,-0.39672293398819025,-0.21762337573853682,0
erl_d9c154ba90c2fbff61315b242192d5437cf38da4e3eda9ed9ee6b6c80b39efc3,est_db397036a506902a3a8716835d2907e9b7c1bc3ec9edbcd849344c1cb395ce2f,evt_e388cd0278ac6ef354538f9bc1022362389186e838e16a3726761bf5707b7ec3,315,2021-04-27T20:09:38+00:00,2021-04-27,2021-04-30,-3.7370723744334478,quarterly_report_disclosure,10-Q,company,sec_edgar,Information Technology,0.0,0.0,10.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605862922336776,1.866464806293422,1.436533460385525,1.3462846213784907,11.362861377044053,0.9531671676102277,1.1964714758416573,1.1718927014213152,-0.4635439072100511,13.357851277321053,1.1959820291497048,9.0,0.4582906831794631,0.9616097764463039,-0.9365946714563145,0.6666666666666666,0.5555555555555556,1.171440232064395,1.114299514178576,-0.2977043909457855,0.47492368393922124,12.299456048500367,1.0,0.0,-0.2449538509980198,0.9616097764463039,10.709284179392276,1.3509970646534246,0.4055401432316974,0.47492368393922124,0.6535771976517779,2021-04-27,0.0,0.23572484359473558,0.17189972764163908,-0.43427053332962484,-0.39672293398819025,-0.3361240306783575,0
erl_b249ad98a4cc3cfcaa8c675203045a147221fa9e6b9f56a69a1deaf5ce5843ca,est_cc2baaf3f9fd66ede55c700b2b778d62abdf0dd8943abe9ce46904f04cc46c61,evt_83a7653a52207ed4c78b1f80f2a6e017e4bd2beb1f8d67ffa86f710b0da65e70,39,2021-04-28T20:30:33+00:00,2021-04-28,2021-05-03,-0.7785660508054404,financial_results_disclosure,8-K:item:2.02,company,sec_edgar,Information Technology,0.0,0.0,7.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6027216030005778,-0.5509272281216115,0.05992646520951439,1.1739779338700185,11.409508032594239,1.0129032212807763,1.3170503617848466,1.4523150283078063,-1.4387935997975276,10.260008376905061,1.2334888242078597,9.0,-0.16747120053423048,-1.2029190954188085,1.5839115660195358,0.4444444444444444,0.4444444444444444,1.6646987181734043,1.16216393687987,-0.4352504024663473,1.2628455606283229,9.825596466574703,1.0,0.0,-2.828569541390591,-2.3102269260430575,9.795122215756447,1.341188765662909,2.225847938390013,2.370153391252572,1.6143858168377925,2021-04-28,0.0,-1.229629369464386,1.1261298845894596,0.3543744972074965,-2.6630525369687876,-2.6663924616625936,0
erl_99cd6dafbce4b1758b1977be2a07de65e63457e15572508790be8bc8e876de3b,est_397619200aa069e17b6273c9297b515e7d20ee8a9fb5abd7cf881fe896752f28,evt_dee86c347c82ddc61140f53656fc6da85af76ca8eda4c7384073c1eb6d1e05eb,39,2021-04-28T22:02:54+00:00,2021-04-28,2021-05-03,-0.7785660508054404,quarterly_report_disclosure,10-Q,company,sec_edgar,Information Technology,0.0,0.0,9.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6027216030005778,-0.5509272281216115,0.05992646520951439,1.1739779338700185,11.409508032594239,1.0129032212807763,1.3170503617848466,1.4523150283078063,-1.4387935997975276,10.260008376905061,1.2334888242078597,9.0,-0.16747120053423048,-1.2029190954188085,1.5839115660195358,0.4444444444444444,0.4444444444444444,1.6646987181734043,1.16216393687987,-0.4352504024663473,1.2628455606283229,9.825596466574703,1.0,0.0,-2.828569541390591,-2.3102269260430575,9.795122215756447,1.341188765662909,2.225847938390013,2.370153391252572,1.6143858168377925,2021-04-28,0.0,-1.229629369464386,0.32516821483992187,-1.198122800253642,-2.6630525369687876,-2.831090959694148,0
erl_da95575bf9ba136b0e8aab712874bea88186f1956c76c4f4545538f20ea9ee8c,est_4c4be9494a2e79d845b6ee9b9cc5092321f8859dfab54d9e51acb06c226bb59e,evt_c8bdb3017075f3938cde6f39602aeabbcd529091a7add3a3678792a6e1dd3cde,58,2021-04-29T20:24:56+00:00,2021-04-29,2021-05-04,-0.26757628002531675,quarterly_report_disclosure,10-Q,company,sec_edgar,Financials,0.0,0.0,10.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69798117409199,4.313627935857722,7.1689258504805675,6.117704773363775,6.2548515625223455,0.8923132021517195,1.5009534966486389,1.6297785786796377,-0.04862741853701724,9.890405715132356,0.8883700129020329,9.0,1.261871097812839,0.6141245271033213,2.797605562116523,0.7777777777777778,0.5555555555555556,0.8201761650435044,1.1947028047321333,1.4361100762791512,6.554801323377246,3.4572460004058225,1.0,0.0,1.9444306621180019,5.30637686321449,1.9444306621180019,1.1947028047321333,0.7535505119739883,1.8625489872660772,4.310420900404344,2021-04-29,0.0,0.36423503114910694,0.17189972764163908,-0.30576034577525346,0.5675267875070328,0.30383698035653733,0
erl_5190fb84981900957fbdee0ca844d1284c07a2d33d96454bc5fe8fc19e9b90f3,est_d84adcb589d27158877be6178e8336d87b823ba5f1688ffa06fc282e32f12d73,evt_03ec903d9e5ea4d4f9276b186290eafdd5b6a0ce5cd153bc0cbe005ece2b48a4,100,2021-04-30T10:33:57+00:00,2021-04-29,2021-05-04,-0.7390092649681601,financial_results_disclosure,8-K:item:2.02,company,sec_edgar,Energy,0.0,0.0,7.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596654899910055,5.2994533694953105,5.894011646862496,3.3649230502293292,2.013551476206654,0.848450751209863,1.212327771975976,1.7773634225991513,-0.6967022660187339,6.750551405464922,1.206677403369673,9.0,1.261871097812839,0.6141245271033213,5.570475897646143,0.7777777777777778,0.5555555555555556,0.9729081334258336,1.1947028047321333,0.33478380209721603,5.279887119759175,-3.556924421439489,1.0,0.0,1.428322160797868,6.640126901663157,5.570475897646143,1.4267030882455352,0.16833273911218694,-0.7461152548006611,-3.556924421439489,2021-04-29,0.0,0.1298699742993276,1.1261298845894596,1.7138738409712102,1.9925685235268322,1.6721871796711791,0
erl_4b00316ca11fc3a22928980bc01f991f89c7abb087a107f2c2a499d32a5fcf52,est_8e1983630224df0e139957bf75ab85f42a49151ebd0d177e455afc99636e8c05,evt_601e14e908dabbbf71acbba8efd25110568c94e7dd1426b8535d1d096faa6153,186,2021-04-30T11:28:42+00:00,2021-04-29,2021-05-04,0.4241601727603461,regulation_fd_disclosure,8-K:item:7.01,company,sec_edgar,Energy,0.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428322160797868,5.854882010893547,6.640126901663157,3.439801860685887,5.570475897646143,0.9737624539172248,1.4267030882455352,2.2565287535563767,-0.9078697371944222,8.54511870136745,1.2785532594019184,9.0,1.261871097812839,0.6141245271033213,2.797605562116523,0.7777777777777778,0.5555555555555556,0.9808276461672282,1.1947028047321333,0.1664510629850291,6.026002374559836,2.7728703355296203,1.0,0.0,1.596654899910055,5.894011646862496,2.013551476206654,1.212327771975976,-0.16833273911218694,0.7461152548006611,3.556924421439489,2021-04-29,0.0,0.5183807051663285,0.9310198377128209,1.1602614540162899,1.827012530016875,1.5520799648358399,0
erl_80f3a7c3cfb095a5450aeb67f5d0efaf1b5f61b6e1276d8c5ec7df34bec4bab1,est_0303706746c3d43068b7f820fd0a9c0ddf92fb7bd967c56cd671faff6a880283,evt_2769d560d291d2f669eac9479e590929315249d464bf1f47e948faa4b4604c4e,186,2021-04-30T11:28:42+00:00,2021-04-29,2021-05-04,0.4241601727603461,financial_results_disclosure,8-K:item:2.02,company,sec_edgar,Energy,0.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428322160797868,5.854882010893547,6.640126901663157,3.439801860685887,5.570475897646143,0.9737624539172248,1.4267030882455352,2.2565287535563767,-0.9078697371944222,8.54511870136745,1.2785532594019184,9.0,1.261871097812839,0.6141245271033213,2.797605562116523,0.7777777777777778,0.5555555555555556,0.9808276461672282,1.1947028047321333,0.1664510629850291,6.026002374559836,2.7728703355296203,1.0,0.0,1.596654899910055,5.894011646862496,2.013551476206654,1.212327771975976,-0.16833273911218694,0.7461152548006611,3.556924421439489,2021-04-29,0.0,0.5183807051663285,-0.08400945532991995,0.3290597125205955,1.827012530016875,1.5229581816163105,0
erl_5c79f2b0c82246b162d8d4827e0997e5342f4d3abfb5991275413708da5d61ce,est_0b83a52918503595cce307474f3e42b3113341454d7ba59ed870d4e6859b3362,evt_393f43ea7b780975b62f653f66e2db7b95fc5e7e21a2be0d4986489dcf4b232b,287,2021-04-30T13:23:35+00:00,2021-04-29,2021-05-04,3.2930845776602435,quarterly_report_disclosure,10-Q,company,sec_edgar,Health Care,0.0,0.0,10.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9138708770951354,-2.681339728517118,-2.592892822446846,-2.0008612614780485,-2.472974089953184,1.336311241029008,1.1342607207784179,1.4434714197934972,-5.8397948587895705,2.027099944041999,0.8074112552963025,9.0,1.3705403625502655,1.1671921006797925,5.570475897646143,0.7777777777777778,0.6666666666666666,0.9828246801016107,1.212327771975976,-0.4566694854551301,-3.7600849231266387,-8.043449987599327,1.0,0.0,1.3705403625502655,-0.5932896058801873,-0.09127420121843866,0.8758857570710533,-0.4566694854551301,-1.9996032165666588,-2.381699888734745,2021-04-29,0.0,0.8107594860952376,0.17189972764163908,0.14076410917087723,1.4428717945331435,1.0718365089275563,0
erl_8ef2d0fa7a8727843620266f935d5e045e3dfaba7f9dde1a458fe7b9382a664b,est_bafeffbad1ebefeb5072d101dda13717fca1f40596a4fa2ef6499f48a0c12191,evt_431005149f3918af5bb6f3a2ae4df72e107fb08c7e31e0fb09b05fc8e8a1bacd,266,2021-04-30T20:04:02+00:00,2021-04-30,2021-05-05,2.667001604268604,quarterly_report_disclosure,10-Q,company,sec_edgar,Health Care,0.0,0.0,10.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8952504555566398,-0.2757672315479742,-1.6856020256797888,0.302015666780564,-0.061417492102833204,0.8602930146248624,0.8743462860268518,1.1122703902876347,-3.0156730204791926,3.9609001447601155,1.1683399949040914,9.0,-0.8892356859995121,0.007149490112112744,2.6335706675777892,0.2222222222222222,0.5555555555555556,1.2813629827688109,1.218565976721596,-0.006014769557127764,-1.6927515157919015,-2.6949881596806224,1.0,0.0,0.31284705475636,-3.152817353622106,-1.3334059314710323,1.1251977609930146,-1.2080975103129998,1.4672153279423172,1.271988439368199,2021-04-30,0.0,0.7704683981269973,0.17189972764163908,0.1004730212026369,1.3770418353031886,1.202008004510154,0
